@RELATION svmSMtemp
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Bent-Beak-Riffraff,Blue-collared-Zipper,Bombadil,Broad-winged-Jojo,Canadian-Cootamum,Carries-Champagne-Pipit,Darkwing-Sparrow,Eastern-Corn-Skeet,Green-Tipped-Scarlet-Pipit,Lesser-Birchbeere,Orange-Pine-Plover,Ordinary-Snape,Pinkfinch,Purple-Tooting-Tout,Qax,Queenscoat,Rose-Crested-Blue-Pipit,Scrawny-Jay,Vermillion-Trillian}

@DATA
0.132458,0.010988,2.877820,0.171136,0.133452,0.640560,0.007160,0.156707,-29.514211,-1.404183,1.016001,-0.393704,0.278366,-0.123061,0.026545,0.183764,-0.094690,0.174390,-0.192293,0.062148,-0.171096,0.001325,0.000938,0.001509,0.001713,0.002366,0.003294,0.005121,0.005211,0.003333,0.003427,0.002942,0.001629,0.003696,0.011467,0.021111,0.309746,0.014029,0.020832,0.327284,0.005405,0.023599,0.795470,0.540448,0.279702,0.269837,0.229957,0.204300,0.190301,0.220700,0.208149,0.195438,0.174540,0.183293,0.167372,0.001643,0.001121,0.001607,0.001721,0.002620,0.004173,0.005375,0.006139,0.003874,0.004949,0.003045,0.002415,0.002507,Vermillion-Trillian
0.127528,0.015729,3.021198,0.208105,0.190781,1.039331,0.008268,0.185132,-28.695206,0.237532,0.097289,-0.418365,0.318889,0.429499,0.235620,0.376916,-0.089993,0.037919,-0.042769,0.209712,0.077938,0.001618,0.000984,0.035110,0.003007,0.034758,0.003521,0.075747,0.002291,0.002001,0.001679,0.005695,0.001887,0.027301,0.037270,0.025723,0.208358,0.024001,0.024969,0.434316,0.007956,0.078475,0.890040,0.667500,0.438093,0.300799,0.251021,0.257679,0.277847,0.226643,0.248261,0.229571,0.207914,0.202493,0.183026,0.001311,0.000864,0.032472,0.002849,0.029377,0.005601,0.060952,0.004375,0.002110,0.001564,0.005509,0.003003,0.015912,Vermillion-Trillian
0.159390,0.012508,3.160822,0.239500,0.209398,1.567549,0.002141,0.262566,-25.104950,-0.212277,0.259512,0.361841,0.331029,0.259330,0.106908,0.211342,0.103745,0.065831,0.107665,0.080080,0.019722,0.003128,0.002116,0.065468,0.003197,0.008806,0.002688,0.075039,0.001957,0.002246,0.003535,0.016668,0.001789,0.028714,0.026472,0.007195,0.097372,0.013227,0.006092,0.283789,0.001029,0.064502,0.298116,0.340333,0.267629,0.205442,0.201305,0.169027,0.174650,0.177856,0.161886,0.150564,0.151167,0.152855,0.139790,0.002021,0.001344,0.047642,0.002283,0.006894,0.002120,0.043311,0.001385,0.001335,0.002648,0.014994,0.000994,0.012622,Vermillion-Trillian
0.167218,0.008043,3.105401,0.255931,0.221233,1.510435,0.002648,0.306823,-26.357338,0.144378,0.395423,0.227589,0.247615,0.252743,0.021383,0.228354,0.038563,0.107297,0.072936,0.101674,0.022256,0.002445,0.001739,0.084651,0.002674,0.008873,0.002476,0.105033,0.001672,0.001708,0.002691,0.014673,0.001550,0.038842,0.036192,0.005961,0.138868,0.017103,0.006397,0.364502,0.001506,0.097698,0.342241,0.356374,0.247879,0.191697,0.168552,0.164357,0.169943,0.173897,0.166492,0.158352,0.155810,0.145016,0.144089,0.001466,0.001218,0.057587,0.002139,0.006474,0.001895,0.057106,0.001220,0.001093,0.001722,0.012344,0.000939,0.015391,Vermillion-Trillian
0.076371,0.000984,2.982346,0.165780,0.202997,0.546733,0.004905,0.083183,-28.894915,2.310863,0.110210,0.117569,0.382547,0.156105,-0.044390,0.137254,-0.110526,0.005447,-0.025702,0.079872,0.001574,0.014094,0.002558,0.043632,0.017608,0.034291,0.007795,0.041343,0.001844,0.005445,0.013877,0.050318,0.003194,0.023015,0.025637,0.001269,0.290180,0.022979,0.016848,0.284787,0.002551,0.049977,0.698225,0.638589,0.394734,0.293416,0.265865,0.230490,0.213545,0.216125,0.185327,0.187224,0.173062,0.172299,0.162131,0.010995,0.002239,0.025963,0.011905,0.018648,0.005926,0.024779,0.001948,0.004246,0.010604,0.029960,0.002892,0.007638,Vermillion-Trillian
0.149159,0.012484,3.141085,0.251558,0.244949,1.330037,0.003061,0.209795,-23.501440,0.645568,-1.392285,-0.783259,-0.508512,-0.343508,-0.367687,-0.193530,-0.238685,-0.104939,-0.096019,0.029006,-0.078938,0.009199,0.008908,0.010637,0.010362,0.010444,0.014364,0.012305,0.009897,0.011540,0.010825,0.010557,0.009536,0.006853,0.034359,0.007439,0.174373,0.013569,0.020055,0.344975,0.000769,0.074492,0.855687,0.510538,0.409204,0.248577,0.181388,0.205735,0.176966,0.175468,0.140098,0.176909,0.136024,0.127270,0.138501,0.006089,0.006256,0.006616,0.005583,0.007002,0.008997,0.008537,0.008174,0.008146,0.007307,0.006310,0.006091,0.002305,Vermillion-Trillian
0.224569,0.022231,3.196032,0.330779,0.284168,1.944227,0.001904,0.444714,-22.442527,0.816224,-0.741878,-0.564619,-0.526163,-0.330307,-0.258042,-0.173260,-0.220671,-0.133695,-0.143501,0.015554,-0.047816,0.011982,0.006996,0.012104,0.011295,0.011041,0.014788,0.010427,0.006079,0.009515,0.009096,0.010343,0.008218,0.006116,0.022825,0.008903,0.176895,0.012887,0.011302,0.224651,0.000309,0.070985,0.861325,0.299219,0.246944,0.201324,0.160209,0.163046,0.130930,0.128862,0.120281,0.146348,0.127533,0.123563,0.096705,0.005289,0.003741,0.006580,0.006326,0.006028,0.006005,0.005213,0.004116,0.005814,0.004152,0.006212,0.005281,0.001600,Vermillion-Trillian
0.194070,0.014669,3.204318,0.296484,0.265378,1.735335,0.002654,0.298098,-23.403188,0.388585,-1.131765,-0.454773,-0.416538,-0.364889,-0.358982,-0.148692,-0.315323,-0.147079,-0.107818,0.013867,-0.143730,0.008576,0.006581,0.008757,0.012328,0.010197,0.013405,0.009779,0.005715,0.008430,0.007916,0.008637,0.007826,0.005814,0.029940,0.012068,0.136457,0.013672,0.014708,0.244083,0.001201,0.057388,0.707126,0.300967,0.315650,0.248722,0.195341,0.178798,0.182905,0.178260,0.150345,0.153251,0.150933,0.161514,0.125568,0.005448,0.004413,0.004691,0.007599,0.005995,0.008624,0.005950,0.004453,0.005010,0.004953,0.005015,0.004850,0.001948,Vermillion-Trillian
0.183122,0.000332,3.142332,0.225015,0.185855,1.524410,0.001922,0.348486,-29.086896,1.436334,0.294309,0.198135,0.204430,-0.329716,-0.235240,-0.133362,-0.082416,-0.033457,-0.030543,-0.030430,-0.077558,0.015865,0.003069,0.018384,0.010327,0.013817,0.010883,0.013311,0.001909,0.007209,0.012287,0.014902,0.004903,0.009755,0.026634,0.000156,0.129916,0.015216,0.012163,0.244686,0.000569,0.042984,0.399658,0.425872,0.320584,0.238998,0.194379,0.171452,0.157215,0.158673,0.153365,0.155655,0.151162,0.141913,0.141771,0.013188,0.002025,0.011146,0.008484,0.009570,0.009160,0.009140,0.001445,0.005518,0.008620,0.009710,0.003736,0.004405,Vermillion-Trillian
0.154322,0.001529,3.200492,0.212972,0.189877,1.382114,0.001935,0.313944,-26.449754,1.496936,-0.013392,0.152379,0.230330,-0.078766,-0.210122,-0.092302,-0.145140,-0.092740,-0.149956,-0.087724,-0.081456,0.024666,0.004161,0.018200,0.011311,0.015637,0.011833,0.015293,0.003077,0.006353,0.013243,0.017173,0.005538,0.010913,0.023345,0.000590,0.074204,0.012295,0.008394,0.227559,0.000603,0.063054,0.291558,0.301090,0.253977,0.186799,0.164991,0.171369,0.174299,0.169750,0.167777,0.158151,0.148615,0.150356,0.149139,0.018240,0.002718,0.011601,0.007746,0.009381,0.008822,0.008568,0.002490,0.004416,0.008053,0.011138,0.003767,0.004484,Vermillion-Trillian
0.037421,0.005875,2.848696,0.140882,0.202628,0.195406,0.012650,0.028981,-29.084693,1.765083,-0.044539,0.304065,0.463185,0.256391,-0.064045,0.191062,0.088511,0.042353,-0.105422,0.050154,0.060423,0.003400,0.001974,0.083135,0.004881,0.025388,0.003181,0.206910,0.001155,0.002209,0.004414,0.013990,0.001581,0.064256,0.020338,0.010343,0.238588,0.017062,0.018808,0.141177,0.009703,0.024188,0.711937,0.524753,0.363612,0.265816,0.198131,0.170549,0.170584,0.193794,0.170908,0.173059,0.163744,0.153682,0.146868,0.002603,0.001598,0.062824,0.004080,0.021922,0.003773,0.099979,0.001769,0.001967,0.004265,0.011215,0.001369,0.023017,Vermillion-Trillian
0.141700,0.009991,3.214518,0.229918,0.218425,1.051541,0.002611,0.218293,-24.701887,0.193253,-1.561685,-0.130410,0.119917,0.052052,-0.196519,-0.246272,-0.180647,-0.052327,-0.135101,-0.079583,-0.077654,0.008874,0.006867,0.007205,0.007015,0.006246,0.009264,0.009296,0.008391,0.010459,0.011634,0.010759,0.008262,0.006925,0.017300,0.010922,0.092402,0.012381,0.008737,0.185237,0.001793,0.051069,0.299384,0.325221,0.266443,0.236200,0.193946,0.163554,0.189077,0.172836,0.173991,0.165935,0.163418,0.144263,0.156571,0.006838,0.005748,0.004788,0.004709,0.004512,0.008827,0.007007,0.006507,0.008240,0.008654,0.008107,0.006683,0.003191,Vermillion-Trillian
0.020383,0.000356,2.795464,0.103757,0.182515,0.091198,0.013661,0.013185,-31.918696,2.742221,0.116157,0.540696,0.288000,0.140344,0.162577,0.080638,0.102287,0.082410,0.053796,0.061342,0.001295,0.005759,0.000894,0.122000,0.003914,0.025515,0.002290,0.185155,0.000507,0.001663,0.006727,0.032554,0.000997,0.063935,0.010066,0.000430,0.265925,0.019145,0.020705,0.082505,0.006947,0.011446,0.552913,0.345782,0.269085,0.236074,0.208677,0.177719,0.155747,0.152046,0.148676,0.138754,0.144597,0.141220,0.137604,0.005030,0.001063,0.070190,0.003722,0.017404,0.002286,0.082874,0.000576,0.001734,0.006224,0.025404,0.001046,0.017007,Vermillion-Trillian
0.016710,0.001847,3.001301,0.073234,0.147816,0.060652,0.009918,0.021423,-27.788855,3.058551,-0.096717,0.394057,-0.045007,0.134810,-0.010544,-0.006419,0.040630,0.020210,0.046306,0.002405,0.013739,0.011442,0.002424,0.116885,0.009172,0.023936,0.009244,0.118999,0.001045,0.004045,0.008839,0.046856,0.002678,0.048213,0.007283,0.000780,0.169542,0.019469,0.031275,0.066290,0.003847,0.012183,0.408617,0.287681,0.235952,0.209937,0.192215,0.164746,0.152592,0.155968,0.158314,0.165286,0.164971,0.157915,0.148777,0.008979,0.002136,0.061847,0.007591,0.014250,0.007324,0.059323,0.001006,0.003289,0.006803,0.029630,0.002610,0.012806,Vermillion-Trillian
0.039276,0.002681,2.857171,0.104221,0.163285,0.280235,0.012919,0.054775,-29.978653,1.993367,-0.482772,0.627796,0.452199,0.242249,0.216048,0.098437,0.089074,0.075807,0.104760,0.078791,0.046112,0.005187,0.002387,0.101395,0.003167,0.021948,0.002847,0.152924,0.001717,0.002231,0.005188,0.027283,0.001978,0.052973,0.019921,0.002263,0.231211,0.020303,0.024219,0.183509,0.006743,0.036457,0.679565,0.410896,0.349317,0.237284,0.232398,0.197378,0.191909,0.180743,0.170516,0.153928,0.142795,0.160168,0.149336,0.005316,0.002479,0.064518,0.002766,0.016943,0.002633,0.081898,0.001624,0.001923,0.004741,0.020833,0.001743,0.018585,Vermillion-Trillian
0.220942,0.006151,3.187671,0.281203,0.211194,1.820004,0.002913,0.444339,-29.443736,-1.534212,-1.781104,-1.048036,0.322650,0.332102,-0.032600,-0.203194,-0.027356,0.182320,-0.003491,0.044868,-0.049435,0.003311,0.002843,0.002397,0.002449,0.002662,0.004233,0.006622,0.008531,0.011142,0.010721,0.007308,0.005756,0.006033,0.031008,0.009460,0.153119,0.024327,0.014920,0.448747,0.002475,0.092655,0.676555,0.558963,0.640919,0.341519,0.297147,0.216179,0.171348,0.162975,0.157919,0.161488,0.157438,0.147628,0.143033,0.003060,0.002266,0.001702,0.001898,0.002110,0.003855,0.005917,0.008347,0.009819,0.009197,0.006567,0.005078,0.003186,Vermillion-Trillian
0.139549,0.005233,3.144777,0.177584,0.133595,1.273423,0.003607,0.228849,-34.412248,-3.374093,-0.456358,1.100401,-0.062634,-0.649995,0.164189,0.391915,-0.261367,-0.118451,0.108193,0.156018,-0.204113,0.001274,0.001217,0.002436,0.009596,0.007667,0.005117,0.005087,0.002999,0.002697,0.002848,0.002482,0.001161,0.004464,0.013377,0.008856,0.239202,0.012045,0.015446,0.296232,0.002570,0.029611,1.762383,0.827080,0.539997,0.555324,0.209185,0.196858,0.136271,0.159416,0.129258,0.152692,0.136116,0.100307,0.103771,0.001283,0.000949,0.002294,0.009354,0.007282,0.003766,0.004529,0.002794,0.002385,0.002369,0.002966,0.001089,0.002235,Vermillion-Trillian
0.165068,0.005321,3.093655,0.240245,0.204829,1.471142,0.004602,0.232713,-29.837292,-1.858967,-0.461675,-0.520214,-0.185475,-0.140041,-0.089786,0.030146,-0.225747,0.021659,-0.053943,0.130108,0.006111,0.002211,0.002061,0.002746,0.003623,0.004258,0.004119,0.004107,0.004618,0.004635,0.002417,0.001855,0.001986,0.003148,0.022289,0.008812,0.357454,0.028567,0.022001,0.530366,0.005268,0.058286,0.780669,0.397378,0.513003,0.309529,0.280997,0.262447,0.231260,0.213478,0.220639,0.194055,0.176550,0.191203,0.178185,0.001838,0.001747,0.002500,0.003641,0.005091,0.004486,0.004041,0.004544,0.004434,0.001952,0.001514,0.001802,0.002311,Vermillion-Trillian
0.193269,0.009365,3.054527,0.320943,0.275952,1.115350,0.004514,0.469246,-26.836801,1.915497,1.016315,0.028846,0.243531,0.209432,-0.062487,0.245343,-0.027443,0.155493,0.008821,0.207962,0.231212,0.005042,0.000884,0.100849,0.003715,0.011967,0.003946,0.096067,0.000877,0.001931,0.003472,0.031443,0.001658,0.040613,0.041990,0.009694,0.145537,0.033706,0.015454,0.323086,0.002806,0.204872,0.540261,0.607145,0.424783,0.260267,0.204334,0.224980,0.241349,0.223276,0.233286,0.189658,0.199481,0.189479,0.187305,0.004512,0.000850,0.058990,0.002970,0.008437,0.004108,0.057963,0.001742,0.001684,0.003034,0.025408,0.001319,0.015172,Vermillion-Trillian
0.217016,0.001679,3.108441,0.307655,0.263655,1.803884,0.002245,0.428859,-33.406732,-0.717225,-0.220676,-0.227602,-0.464194,-0.258180,-0.227380,-0.031944,-0.085055,-0.083620,0.009689,0.005878,-0.059411,0.004822,0.003830,0.005356,0.005416,0.005486,0.005146,0.005166,0.003229,0.004438,0.005292,0.005576,0.004525,0.003002,0.026657,0.003223,0.325948,0.037431,0.038795,0.421743,0.002075,0.104299,0.871202,0.678951,0.529774,0.263905,0.229057,0.179610,0.173590,0.168392,0.159773,0.158694,0.149125,0.145133,0.136608,0.002992,0.002397,0.003369,0.003563,0.004027,0.003470,0.003252,0.002252,0.002951,0.003132,0.003257,0.002816,0.001308,Vermillion-Trillian
0.219135,0.003897,3.170616,0.318742,0.262656,1.611887,0.003433,0.373617,-30.106588,-2.164085,-0.528770,-0.822277,-0.484551,-0.395990,-0.217132,0.248347,-0.209096,0.226397,-0.062414,0.178688,-0.073232,0.001743,0.002080,0.002003,0.001823,0.003732,0.006599,0.005108,0.003450,0.002023,0.002643,0.001510,0.001523,0.003554,0.061760,0.006001,0.173696,0.049018,0.027376,0.711853,0.003305,0.187176,0.712326,0.476941,0.588887,0.268557,0.303384,0.232675,0.203270,0.210694,0.162659,0.186550,0.172933,0.162612,0.157746,0.001475,0.002362,0.001973,0.001583,0.004490,0.007669,0.006358,0.004761,0.002459,0.003212,0.001196,0.001288,0.003319,Vermillion-Trillian
0.192108,0.000852,2.939225,0.277286,0.222228,1.216146,0.002338,0.241975,-36.098892,-3.426671,0.048861,-0.391124,0.050938,-0.134699,0.132486,-0.026541,0.065525,0.035713,-0.024147,0.050907,-0.048034,0.001858,0.001730,0.001479,0.001375,0.001626,0.001601,0.002268,0.003535,0.002098,0.002733,0.002384,0.002247,0.002184,0.030355,0.001876,0.466736,0.044906,0.046546,0.389239,0.001392,0.063811,1.695910,0.814858,0.726444,0.305519,0.273295,0.228386,0.180888,0.160152,0.165221,0.159632,0.149251,0.141649,0.131428,0.001671,0.001435,0.001233,0.001307,0.002040,0.001538,0.002337,0.004153,0.001865,0.002509,0.002213,0.002362,0.001599,Vermillion-Trillian
0.055436,0.006968,2.965331,0.124465,0.151827,0.432435,0.006660,0.067981,-26.691938,1.384282,0.682655,0.186881,-0.062991,0.016668,0.149011,0.115531,0.199191,0.083747,0.051386,0.230072,-0.064452,0.005102,0.001718,0.082809,0.004539,0.021612,0.005275,0.141659,0.001090,0.003431,0.006753,0.025094,0.002453,0.047115,0.017733,0.010744,0.237108,0.015456,0.020958,0.183642,0.003818,0.036606,0.473222,0.420168,0.302982,0.257959,0.209440,0.172998,0.184235,0.209763,0.212152,0.191326,0.157309,0.162467,0.153084,0.004870,0.001430,0.055072,0.004020,0.014516,0.006377,0.076868,0.000928,0.003801,0.004969,0.019669,0.001866,0.017971,Vermillion-Trillian
0.200170,0.007558,3.134250,0.280664,0.219672,1.547426,0.003378,0.325434,-30.606191,-2.769157,0.280838,-0.537494,-0.413457,-0.151488,-0.028560,0.156553,-0.157151,0.045529,-0.059123,0.089480,-0.108462,0.001451,0.001548,0.001816,0.002595,0.002876,0.003427,0.003329,0.002970,0.002496,0.002311,0.001511,0.001576,0.002678,0.039193,0.007866,0.179892,0.041526,0.030488,0.450831,0.002324,0.109177,1.057853,0.534413,0.516604,0.275483,0.296453,0.300839,0.240693,0.258561,0.230601,0.209294,0.206078,0.189183,0.178296,0.001617,0.001384,0.002062,0.003144,0.003283,0.003837,0.003478,0.003041,0.002850,0.003294,0.001433,0.001831,0.002163,Vermillion-Trillian
0.076127,0.000138,3.096700,0.161683,0.206284,0.592077,0.003802,0.096695,-30.370644,1.419727,-0.706976,-0.018651,-0.071071,-0.146863,0.019596,0.097806,0.090414,0.176879,-0.013529,0.048462,0.072672,0.014894,0.006859,0.036737,0.008024,0.011559,0.009768,0.046606,0.005015,0.006988,0.012264,0.021172,0.007610,0.016564,0.019308,0.000165,0.234017,0.014609,0.020042,0.329393,0.001833,0.045289,0.475207,0.487847,0.388881,0.300032,0.249019,0.196907,0.166317,0.168146,0.159584,0.163727,0.148607,0.147966,0.136333,0.008327,0.004810,0.023305,0.005046,0.007439,0.006536,0.028125,0.004040,0.005112,0.008019,0.013466,0.005066,0.007704,Vermillion-Trillian
0.063545,0.000550,3.087006,0.148117,0.203075,0.463324,0.005280,0.083464,-28.413158,1.804376,-0.511966,0.206928,-0.017992,0.013309,0.190751,0.135882,0.175698,0.238886,-0.022254,0.101103,0.106501,0.007462,0.004955,0.057738,0.008686,0.018359,0.006294,0.066342,0.002631,0.007736,0.012862,0.031762,0.005538,0.025356,0.022870,0.000400,0.169062,0.015657,0.016436,0.311208,0.002716,0.051681,0.366070,0.429487,0.368118,0.296643,0.245170,0.205794,0.176357,0.178111,0.171530,0.172524,0.162682,0.160664,0.150638,0.004775,0.003925,0.033721,0.006055,0.013355,0.004736,0.040828,0.002580,0.006026,0.008696,0.023092,0.004273,0.010420,Vermillion-Trillian
0.120010,0.004756,3.164027,0.188373,0.186997,0.991830,0.006099,0.144414,-29.634815,-1.467178,0.408085,0.457026,-0.492839,-0.086907,-0.314760,-0.073997,-0.309036,-0.066836,-0.280005,-0.080991,-0.146208,0.003445,0.002632,0.003270,0.003997,0.004793,0.004219,0.003995,0.003349,0.003222,0.003403,0.003225,0.003658,0.003754,0.015377,0.007227,0.161100,0.015388,0.022488,0.272958,0.005157,0.027803,0.445155,0.315383,0.270803,0.250197,0.213955,0.210668,0.206723,0.223763,0.195850,0.202615,0.170451,0.173281,0.167845,0.002947,0.002358,0.002961,0.004020,0.005104,0.004252,0.004197,0.003937,0.002917,0.002883,0.002837,0.003939,0.002705,Vermillion-Trillian
0.215369,0.000155,3.153103,0.285879,0.222857,1.820320,0.003211,0.392667,-34.545045,-1.920966,-0.729460,-0.069956,-0.071325,-0.123104,-0.035972,-0.038410,-0.058386,0.027475,-0.108526,0.028959,-0.077300,0.002874,0.002903,0.003149,0.003110,0.003068,0.003098,0.003901,0.004181,0.003762,0.003779,0.003612,0.002968,0.002863,0.034990,0.000231,0.199153,0.030575,0.018576,0.505003,0.003049,0.109324,0.683076,0.446887,0.466042,0.313033,0.292206,0.223068,0.210273,0.197379,0.191459,0.185916,0.178102,0.176593,0.164643,0.002180,0.002285,0.002600,0.002574,0.002798,0.002759,0.003717,0.004035,0.003210,0.003259,0.003429,0.002485,0.001970,Vermillion-Trillian
0.207732,0.004454,3.186131,0.250413,0.180895,1.815337,0.002348,0.351635,-28.836069,-1.297882,0.243419,0.118196,0.106506,0.010290,0.031185,0.101061,-0.150011,0.249145,-0.059674,0.061829,0.050834,0.001795,0.001644,0.003171,0.002773,0.003087,0.003737,0.004793,0.004512,0.003414,0.003376,0.002732,0.001857,0.003389,0.039182,0.005436,0.145464,0.022417,0.011254,0.403494,0.001332,0.099473,0.534474,0.457003,0.418078,0.300908,0.221549,0.220420,0.227893,0.220622,0.213634,0.197232,0.200779,0.174169,0.173614,0.001548,0.001452,0.002953,0.002889,0.002819,0.004167,0.004692,0.004730,0.003223,0.003360,0.002278,0.001668,0.002516,Vermillion-Trillian
0.177171,0.001272,3.088691,0.233928,0.184374,1.497118,0.004028,0.214430,-32.608029,-3.191392,-1.165453,1.139236,0.242051,-0.463369,-0.096356,0.168610,-0.020294,0.024884,-0.070229,0.041601,0.012961,0.001141,0.001337,0.001990,0.002204,0.002797,0.007633,0.004466,0.002302,0.001962,0.001508,0.000881,0.000732,0.003200,0.020345,0.001821,0.243099,0.020762,0.012229,0.229584,0.002627,0.037731,1.047600,0.858233,0.479074,0.289023,0.245611,0.173934,0.192770,0.176992,0.153712,0.154153,0.150730,0.134597,0.129191,0.000959,0.001233,0.001926,0.002174,0.002873,0.006456,0.003375,0.002905,0.002882,0.002473,0.000805,0.000582,0.002060,Vermillion-Trillian
0.272132,0.010028,3.169215,0.290651,0.149876,1.678764,0.003983,0.378747,-31.255369,0.148976,1.209454,-0.053061,0.230801,0.280662,0.005530,0.206118,0.008393,0.130543,0.038972,0.020693,0.059832,0.000432,0.000648,0.001835,0.002045,0.003219,0.004032,0.003127,0.001267,0.000865,0.001059,0.000747,0.000317,0.002350,0.039262,0.014852,0.173253,0.027124,0.009787,0.321569,0.003036,0.061754,0.979854,0.696230,0.401529,0.309593,0.264523,0.256231,0.240544,0.235518,0.231472,0.195908,0.204971,0.194362,0.199621,0.000344,0.001231,0.002297,0.002544,0.002831,0.004371,0.002942,0.001965,0.001645,0.001312,0.000810,0.000450,0.001880,Vermillion-Trillian
0.253306,0.002244,3.071452,0.310517,0.209508,1.995500,0.003810,0.433784,-31.674450,-3.051980,-0.100196,0.649912,0.129865,-0.253318,-0.152394,0.355476,-0.141480,0.092104,-0.008851,0.078832,0.001094,0.001247,0.001390,0.002826,0.002758,0.002665,0.005252,0.003832,0.001944,0.001760,0.001462,0.001207,0.001405,0.002994,0.061193,0.003369,0.321919,0.036870,0.013056,0.729652,0.004103,0.163124,0.777711,0.477246,0.392941,0.288092,0.206727,0.226648,0.228479,0.241396,0.246370,0.225236,0.199690,0.168356,0.163998,0.001113,0.001192,0.003542,0.002879,0.003312,0.006720,0.005379,0.002189,0.002900,0.001841,0.001114,0.001696,0.002786,Vermillion-Trillian
0.240484,0.000620,3.029482,0.302986,0.205227,1.810482,0.004374,0.396138,-33.756230,-3.114741,-0.002895,0.504952,0.095959,-0.321808,-0.165397,0.322902,-0.227538,0.082866,-0.048968,0.075891,-0.016883,0.001089,0.001394,0.001846,0.002429,0.004164,0.004808,0.003060,0.003410,0.001555,0.001134,0.001428,0.001129,0.003110,0.063660,0.000853,0.319622,0.038721,0.015326,0.741267,0.003905,0.166535,0.925706,0.548107,0.442787,0.300112,0.201065,0.249534,0.255322,0.280437,0.266081,0.222337,0.201028,0.164150,0.160813,0.001164,0.001487,0.001634,0.002560,0.005948,0.006360,0.003202,0.005633,0.001874,0.001149,0.001712,0.000992,0.002617,Vermillion-Trillian
0.119965,0.002248,3.138349,0.180702,0.211307,0.588674,0.003250,0.087764,-27.199013,1.673425,-0.647368,0.214831,0.311999,-0.135807,-0.179403,0.094972,-0.197206,0.042906,0.015383,0.036086,-0.009921,0.010847,0.005393,0.039104,0.017049,0.017920,0.012704,0.026269,0.006191,0.007657,0.011346,0.014699,0.006310,0.013408,0.033977,0.003774,0.151995,0.014080,0.014535,0.201270,0.001937,0.031542,0.432185,0.377890,0.298991,0.219815,0.170406,0.182229,0.191928,0.208834,0.198030,0.183940,0.165311,0.151706,0.133676,0.007417,0.004081,0.022932,0.011024,0.010411,0.009187,0.013290,0.005377,0.005659,0.007496,0.007967,0.004512,0.005284,Vermillion-Trillian
